class,x1,y1,v1,x2,y2,v2,x3,y3,v3,x4,y4,v4,x5,y5,v5,x6,y6,v6,x7,y7,v7,x8,y8,v8,x9,y9,v9,x10,y10,v10,x11,y11,v11,x12,y12,v12,x13,y13,v13,x14,y14,v14,x15,y15,v15,x16,y16,v16,x17,y17,v17
1.0,0.7439538836479187,0.33553069829940796,0.9803791046142578,0.7507025599479675,0.3172268867492676,0.6290526390075684,0.7357540726661682,0.3160074055194855,0.9879831671714783,0.7530245184898376,0.2997117042541504,0.03168877959251404,0.7083269953727722,0.2958606481552124,0.9810149073600769,0.7468805909156799,0.3772706091403961,0.9978533983230591,0.662721574306488,0.38609933853149414,0.9987427592277527,0.7552964687347412,0.439104825258255,0.9883102774620056,0.6291270852088928,0.49770399928092957,0.9960088729858398,0.7866935133934021,0.4802621006965637,0.9863876104354858,0.6097769141197205,0.6024554967880249,0.9932336807250977,0.7153610587120056,0.607819139957428,0.9994038939476013,0.6641966104507446,0.6084019541740417,0.9994975328445435,0.6804127097129822,0.7465823888778687,0.9950481057167053,0.6398767828941345,0.738690197467804,0.9950761795043945,0.6350778937339783,0.8072757720947266,0.9062827825546265,0.6200159192085266,0.7828121781349182,0.8996149301528931
1.0,0.733923614025116,0.3254565894603729,0.9373858571052551,0.7396263480186462,0.3087330460548401,0.3642817735671997,0.7267023921012878,0.30774766206741333,0.9476933479309082,0.7426023483276367,0.29331836104393005,0.02901923656463623,0.702863872051239,0.29023411870002747,0.9503904581069946,0.7410575151443481,0.3643844723701477,0.996792197227478,0.6632656455039978,0.3749442398548126,0.9975842237472534,0.7455695271492004,0.43702200055122375,0.9912277460098267,0.6260073781013489,0.4882633686065674,0.9953227043151855,0.7776316404342651,0.4743689000606537,0.9876129627227783,0.6064931750297546,0.6046698689460754,0.9915183782577515,0.7061128616333008,0.5998513102531433,0.9990931749343872,0.6567406058311462,0.5984416604042053,0.9991541504859924,0.663646399974823,0.7409260272979736,0.9898409843444824,0.615847110748291,0.7318496108055115,0.9870774745941162,0.6251227259635925,0.8477942943572998,0.8082470893859863,0.591046929359436,0.7955049276351929,0.7628045678138733
1.0,0.7259151339530945,0.3203609883785248,0.9850878715515137,0.7335625886917114,0.30333033204078674,0.7898869514465332,0.7180375456809998,0.3020302653312683,0.9897767305374146,0.7380273938179016,0.2893161475658417,0.08118164539337158,0.694757878780365,0.28565046191215515,0.9755269885063171,0.733731210231781,0.36584338545799255,0.9968719482421875,0.6550544500350952,0.3736865520477295,0.9976867437362671,0.7410041689872742,0.4316311478614807,0.9891074895858765,0.6198221445083618,0.4826272130012512,0.9941822290420532,0.7706968188285828,0.47992774844169617,0.9897153377532959,0.6061457991600037,0.5992692112922668,0.9930201768875122,0.6971813440322876,0.6025441884994507,0.9984872341156006,0.6473115086555481,0.5972086787223816,0.9986095428466797,0.6573347449302673,0.748313307762146,0.9893448352813721,0.6112131476402283,0.7176890969276428,0.986568808555603,0.6249584555625916,0.840320885181427,0.8596353530883789,0.5833787322044373,0.7714252471923828,0.8326681852340698
1.0,0.7187115550041199,0.31793659925460815,0.9875909090042114,0.7263792753219604,0.3004304766654968,0.760482132434845,0.7112943530082703,0.2974654734134674,0.9925105571746826,0.73089998960495,0.28368788957595825,0.046922534704208374,0.6868201494216919,0.27557680010795593,0.9842673540115356,0.7248318195343018,0.36353811621665955,0.9980314373970032,0.6458678841590881,0.3692628741264343,0.9988555908203125,0.7333076596260071,0.43752825260162354,0.9896465539932251,0.6119908690452576,0.4796296954154968,0.9961939454078674,0.7578569054603577,0.48585450649261475,0.9886826276779175,0.5980066657066345,0.5873506665229797,0.9934810996055603,0.689736545085907,0.59986811876297,0.9991722106933594,0.6371735334396362,0.5934779047966003,0.9992753267288208,0.6612178087234497,0.7409497499465942,0.9924318194389343,0.5961173176765442,0.7169656753540039,0.9913432598114014,0.6305025219917297,0.8418548703193665,0.884738564491272,0.5523538589477539,0.7507550120353699,0.8714169263839722
1.0,0.7089938521385193,0.31524839997291565,0.9841514825820923,0.7179687023162842,0.2990012764930725,0.7813792824745178,0.701819121837616,0.2930002212524414,0.9920763969421387,0.7238218188285828,0.28294458985328674,0.06927204132080078,0.6780427098274231,0.26787957549095154,0.9819520711898804,0.7164801359176636,0.361921101808548,0.991767406463623,0.6383334994316101,0.3563952147960663,0.9989142417907715,0.7237633466720581,0.43324196338653564,0.9182659983634949,0.6077455878257751,0.4668840169906616,0.9959579706192017,0.7398491501808167,0.47767606377601624,0.9134553670883179,0.5946310758590698,0.5836775302886963,0.9904801845550537,0.6868939995765686,0.5991140604019165,0.9978575706481934,0.6338453888893127,0.5864337682723999,0.9991812705993652,0.6554001569747925,0.735731840133667,0.9883327484130859,0.5927393436431885,0.6993955969810486,0.9948598146438599,0.6298474073410034,0.8474160432815552,0.9092657566070557,0.5396255254745483,0.7546548247337341,0.9514222145080566
1.0,0.7001566886901855,0.31267213821411133,0.9825047254562378,0.7099327445030212,0.2949203550815582,0.7909082770347595,0.6915138363838196,0.29289042949676514,0.9925298690795898,0.7172710299491882,0.2792498469352722,0.08578607439994812,0.6679012179374695,0.272757887840271,0.9821809530258179,0.7081939578056335,0.3540928363800049,0.9849218130111694,0.6277307868003845,0.3568223714828491,0.9988796710968018,0.7117838859558105,0.4335174560546875,0.8333763480186462,0.5962010622024536,0.4575955867767334,0.9953802824020386,0.724308431148529,0.4961872696876526,0.8568271398544312,0.589077889919281,0.5719640254974365,0.9907695055007935,0.6775913238525391,0.5862875580787659,0.9968807101249695,0.6243352293968201,0.5781135559082031,0.999104380607605,0.6519030928611755,0.7283878326416016,0.9908342361450195,0.5986502766609192,0.6901983618736267,0.9966597557067871,0.6330138444900513,0.830298900604248,0.9496487379074097,0.5530228614807129,0.7033587098121643,0.9770623445510864
1.0,0.6956368088722229,0.3083055913448334,0.9627007842063904,0.7031391859054565,0.29184097051620483,0.6574641466140747,0.6873870491981506,0.2881954610347748,0.982704758644104,0.7081071138381958,0.2769187092781067,0.05654934048652649,0.6616438627243042,0.2682299315929413,0.9663482904434204,0.7009581923484802,0.35240063071250916,0.9675945043563843,0.6168625354766846,0.35031670331954956,0.9976897239685059,0.7075483202934265,0.42787647247314453,0.7732547521591187,0.5809318423271179,0.445060670375824,0.99415123462677,0.7073880434036255,0.496834397315979,0.8091921806335449,0.5834368467330933,0.5614772439002991,0.9886337518692017,0.6716535687446594,0.5905622243881226,0.9948990345001221,0.6137157678604126,0.5805839896202087,0.9985872507095337,0.6476766467094421,0.7240391373634338,0.9843907356262207,0.590460479259491,0.690394937992096,0.9951229095458984,0.6322310566902161,0.8419752717018127,0.932177722454071,0.5442903637886047,0.7171620726585388,0.9728960394859314
1.0,0.6869148015975952,0.3046429455280304,0.9806537628173828,0.6948310136795044,0.28758934140205383,0.7631257176399231,0.6780562996864319,0.2846348285675049,0.9917066097259521,0.7005114555358887,0.2736319601535797,0.061670899391174316,0.6508699655532837,0.2659146785736084,0.98061203956604,0.6935061812400818,0.355203777551651,0.9830996990203857,0.6055750846862793,0.3449477255344391,0.9982101917266846,0.6959862112998962,0.4419572651386261,0.8595130443572998,0.5708699822425842,0.43412527441978455,0.9946166276931763,0.6875138282775879,0.5119311809539795,0.8643761873245239,0.5769445896148682,0.5425851941108704,0.9888699650764465,0.6610031127929688,0.5810014009475708,0.9960070848464966,0.6009301543235779,0.570695161819458,0.9986581802368164,0.6398444771766663,0.7247846722602844,0.9803189039230347,0.566842257976532,0.6932191848754883,0.9926713705062866,0.6315855383872986,0.8470392823219299,0.8760557174682617,0.5324515104293823,0.7689854502677917,0.9384382963180542
1.0,0.6793050765991211,0.29910415410995483,0.9868096113204956,0.6861589550971985,0.282171368598938,0.7433159351348877,0.6707059741020203,0.2792741656303406,0.992864727973938,0.6904259324073792,0.26790839433670044,0.035414934158325195,0.6414512991905212,0.26003384590148926,0.9822589159011841,0.6822834014892578,0.34750357270240784,0.9937818646430969,0.5985563397407532,0.3378562927246094,0.9979536533355713,0.6890671253204346,0.4294823706150055,0.9707517623901367,0.5650115013122559,0.4224790930747986,0.9951463937759399,0.6764078736305237,0.5001133680343628,0.9742382764816284,0.571161150932312,0.5230493545532227,0.9935085773468018,0.6533288359642029,0.5676548480987549,0.9983381032943726,0.5957910418510437,0.5579651594161987,0.9989539980888367,0.6353400349617004,0.7182167172431946,0.9908333420753479,0.5655972957611084,0.685120165348053,0.9933081865310669,0.630760133266449,0.8371856808662415,0.9073852300643921,0.5322941541671753,0.7613534331321716,0.9243580102920532
1.0,0.6678234934806824,0.2903122007846832,0.9929944276809692,0.6767889857292175,0.2739051580429077,0.9081746935844421,0.6585398316383362,0.2707614004611969,0.9963715672492981,0.683477520942688,0.2648504674434662,0.09999024868011475,0.631945788860321,0.2561734616756439,0.9854694604873657,0.674067497253418,0.34345754981040955,0.9950436353683472,0.5914244055747986,0.33146652579307556,0.9973719120025635,0.6753752827644348,0.4243115782737732,0.9780759215354919,0.5554949045181274,0.416178822517395,0.9924606680870056,0.6657994389533997,0.49543431401252747,0.9814102649688721,0.563276469707489,0.5104731321334839,0.9915062189102173,0.6431162357330322,0.5520527362823486,0.9974483251571655,0.5868313908576965,0.5429500341415405,0.9979449510574341,0.6352839469909668,0.7175841331481934,0.986283540725708,0.5580227971076965,0.6870177388191223,0.9870600700378418,0.6283068656921387,0.8494555950164795,0.8625860810279846,0.5287665724754333,0.7949627637863159,0.8646782636642456
1.0,0.6592987775802612,0.28196343779563904,0.9936283826828003,0.668343186378479,0.2649568021297455,0.8936970233917236,0.6510806083679199,0.25993332266807556,0.9962915182113647,0.6746150255203247,0.25727489590644836,0.08616471290588379,0.6240624189376831,0.242806077003479,0.9859426021575928,0.6684971451759338,0.34089431166648865,0.9972213506698608,0.5820316076278687,0.31983864307403564,0.9978405237197876,0.6647555828094482,0.4288669228553772,0.9858502149581909,0.5439432859420776,0.4012373387813568,0.9915796518325806,0.6534558534622192,0.49077606201171875,0.9851621985435486,0.5567011833190918,0.4942444860935211,0.9906473159790039,0.6378288269042969,0.5491569638252258,0.99837327003479,0.5773012042045593,0.5388896465301514,0.9984065294265747,0.6386449933052063,0.7129873037338257,0.9880062341690063,0.5511515140533447,0.6842498779296875,0.9852240085601807,0.633696436882019,0.8435403108596802,0.8533552885055542,0.5301950573921204,0.7988837361335754,0.8219902515411377
1.0,0.6493231654167175,0.2712184488773346,0.9931195974349976,0.6600601673126221,0.2561718821525574,0.9311431646347046,0.6418251991271973,0.2483227252960205,0.9960861206054688,0.6669761538505554,0.2529620826244354,0.16135627031326294,0.6162658929824829,0.2320995032787323,0.9826030731201172,0.6597243547439575,0.33646130561828613,0.9968127012252808,0.5737335085868835,0.31181174516677856,0.996962308883667,0.6604192852973938,0.42301154136657715,0.9854493141174316,0.5354766845703125,0.3900887370109558,0.9870573878288269,0.6432152390480042,0.48431897163391113,0.9842140674591064,0.5515981316566467,0.4809286594390869,0.9862114191055298,0.6351804137229919,0.5483400225639343,0.9981241226196289,0.5739464163780212,0.5384736061096191,0.9979602098464966,0.6443352699279785,0.714404284954071,0.9865063428878784,0.5454657077789307,0.6960113644599915,0.9810755252838135,0.6463467478752136,0.8574385046958923,0.854881763458252,0.527992844581604,0.8183929920196533,0.8071392178535461
1.0,0.6407892107963562,0.25997763872146606,0.9954714775085449,0.6519709825515747,0.24493467807769775,0.9592496156692505,0.6329771876335144,0.2375015765428543,0.997546911239624,0.6604362726211548,0.24166566133499146,0.21789884567260742,0.609472930431366,0.22216178476810455,0.9872822761535645,0.6523444056510925,0.32468634843826294,0.9974842667579651,0.5686808824539185,0.2979743480682373,0.9984607100486755,0.6551172137260437,0.41497719287872314,0.9873731732368469,0.5247308611869812,0.3679204285144806,0.9944008588790894,0.6390113234519958,0.479422003030777,0.9884688854217529,0.5436694025993347,0.46977701783180237,0.9936686754226685,0.627551794052124,0.5349666476249695,0.9989680051803589,0.5684142112731934,0.5249176025390625,0.9991117715835571,0.6519407629966736,0.7013463377952576,0.9924608469009399,0.5461458563804626,0.690944254398346,0.9929854869842529,0.6582595705986023,0.8626298904418945,0.9135178327560425,0.5308182835578918,0.820742130279541,0.9139162302017212
1.0,0.6335267424583435,0.25337088108062744,0.9948045611381531,0.644067108631134,0.23751823604106903,0.9562221169471741,0.6262038946151733,0.23227666318416595,0.9970938563346863,0.6511210799217224,0.23004651069641113,0.22895076870918274,0.6024918556213379,0.2143905758857727,0.9845970869064331,0.643417477607727,0.31251272559165955,0.9973491430282593,0.56010901927948,0.2879832983016968,0.9980868101119995,0.6578238010406494,0.4088588356971741,0.9877203106880188,0.5189079642295837,0.3663913309574127,0.9929038882255554,0.6390861868858337,0.47156915068626404,0.9882861375808716,0.5366721153259277,0.46256858110427856,0.9926118850708008,0.6206955313682556,0.5194029211997986,0.9988943934440613,0.5620822906494141,0.5115460753440857,0.9989744424819946,0.6535905003547668,0.6851878762245178,0.9923743009567261,0.5474762916564941,0.6703032851219177,0.9920622706413269,0.6697282195091248,0.8456512689590454,0.9233701825141907,0.5309653282165527,0.8130645155906677,0.9168053269386292
1.0,0.6247833371162415,0.24280166625976562,0.9954327344894409,0.6356362700462341,0.22848282754421234,0.965069055557251,0.6175519824028015,0.22227829694747925,0.9972466230392456,0.6431453824043274,0.22364239394664764,0.26386600732803345,0.5944250226020813,0.20615917444229126,0.9835700988769531,0.6366935968399048,0.3051566183567047,0.9980246424674988,0.5549386143684387,0.2794856131076813,0.9980288147926331,0.6586343050003052,0.4052537679672241,0.9920336008071899,0.5160018801689148,0.3567241430282593,0.9923709034919739,0.640251636505127,0.46388059854507446,0.9916368722915649,0.5292585492134094,0.4470880329608917,0.9922746419906616,0.619262158870697,0.5087257623672485,0.9994913339614868,0.5612950921058655,0.502894937992096,0.9994447231292725,0.6589499711990356,0.6657416820526123,0.9980792999267578,0.5486211180686951,0.665286123752594,0.9976956844329834,0.6875607371330261,0.8428452610969543,0.9806705713272095,0.5318397879600525,0.8264068961143494,0.9757834076881409
1.0,0.6211572289466858,0.23544244468212128,0.9942275881767273,0.630788266658783,0.22217589616775513,0.9621646404266357,0.6131659746170044,0.21582379937171936,0.9963871836662292,0.6371139287948608,0.2205711454153061,0.28007856011390686,0.5881680250167847,0.20448718965053558,0.9773479700088501,0.6344074606895447,0.3042104244232178,0.997505784034729,0.5490369200706482,0.2817423641681671,0.9963845014572144,0.6603350043296814,0.4021652340888977,0.9914968013763428,0.5133336782455444,0.3565663695335388,0.9857592582702637,0.6396104693412781,0.46107399463653564,0.9899393320083618,0.5213499069213867,0.4333269000053406,0.9860263466835022,0.6211714744567871,0.5051144361495972,0.9992430210113525,0.5594720244407654,0.50189208984375,0.9990309476852417,0.6645265817642212,0.6499212384223938,0.9973160028457642,0.5487315654754639,0.6530836224555969,0.9960671663284302,0.7007953524589539,0.8268408179283142,0.9776196479797363,0.5305282473564148,0.8233281373977661,0.9668067693710327
1.0,0.6101641058921814,0.23199708759784698,0.9866544008255005,0.6207544207572937,0.21818788349628448,0.9242345094680786,0.6024874448776245,0.209500253200531,0.974297285079956,0.6285573840141296,0.21793052554130554,0.4667968451976776,0.5810208916664124,0.1970926970243454,0.9092339277267456,0.6300233006477356,0.30018123984336853,0.9909484386444092,0.5451781153678894,0.2769659459590912,0.9952353239059448,0.6596552133560181,0.40156885981559753,0.9784289598464966,0.5145993828773499,0.3580542802810669,0.9878469705581665,0.6376718282699585,0.45454034209251404,0.9756679534912109,0.5217515230178833,0.4423312842845917,0.9858303070068359,0.617099940776825,0.5031772255897522,0.9961388111114502,0.5562165975570679,0.5041449666023254,0.9963536858558655,0.6678375005722046,0.6425963640213013,0.9860420227050781,0.5474624633789062,0.6621555089950562,0.9861314296722412,0.7095955610275269,0.8026731014251709,0.9291123151779175,0.5369851589202881,0.8340417146682739,0.9276858568191528
1.0,0.6052086353302002,0.22270652651786804,0.9831859469413757,0.6159833073616028,0.20844392478466034,0.931046724319458,0.5968713164329529,0.1998990923166275,0.9686072468757629,0.6248428225517273,0.21616627275943756,0.5459204316139221,0.5754415392875671,0.19532063603401184,0.8820633888244629,0.6240857839584351,0.3062033951282501,0.9903456568717957,0.5428833961486816,0.2791289985179901,0.9881224632263184,0.6588383913040161,0.3967899978160858,0.9737545847892761,0.5159649848937988,0.3567640483379364,0.963040292263031,0.6327963471412659,0.4410121738910675,0.9662139415740967,0.5187856554985046,0.4204120337963104,0.9615478515625,0.6126329302787781,0.49092206358909607,0.9915896058082581,0.5527464151382446,0.48981088399887085,0.9886404275894165,0.6700209975242615,0.6305678486824036,0.9708342552185059,0.5498548150062561,0.6515880227088928,0.960246205329895,0.7147333025932312,0.7847979664802551,0.8470709919929504,0.5427685976028442,0.8094960451126099,0.8047596216201782
1.0,0.5996558666229248,0.21720483899116516,0.9868995547294617,0.6097283959388733,0.20292897522449493,0.9346628785133362,0.5909353494644165,0.19499821960926056,0.9685730338096619,0.618416965007782,0.2101336270570755,0.5169968605041504,0.5693206787109375,0.19321441650390625,0.8668296337127686,0.6215893030166626,0.300193190574646,0.9936327934265137,0.5389310121536255,0.277407169342041,0.9905624389648438,0.6605495810508728,0.3969423174858093,0.9851213693618774,0.5124616622924805,0.35534125566482544,0.9703099727630615,0.6358714699745178,0.4368462562561035,0.9804583787918091,0.511633574962616,0.4199873208999634,0.9694682359695435,0.6140406131744385,0.4936905801296234,0.9962835907936096,0.5563758015632629,0.4942461848258972,0.9943705797195435,0.6717883944511414,0.621795654296875,0.9903535842895508,0.5489398837089539,0.6452253460884094,0.98493492603302,0.7231815457344055,0.7785260081291199,0.9573006629943848,0.5370171070098877,0.8132932186126709,0.940803050994873
