class,a1,a2,a3,a4,a5,a6,a7,a8
1.0,157.84523669750277,1.0342468159201297,109.29804735201091,103.56459024200547,145.1707673385442,143.68428364306433,146.90201839885566,143.59598555926263
1.0,132.82851428043975,4.035110518006973,112.53455839034406,123.09531165671076,133.97351627448663,135.8583235173401,144.0404858248864,148.2220071489487
1.0,156.5279031235056,8.655608837199924,153.25863761209033,114.38541603791748,174.63094712335538,179.24989670923824,164.4486371582149,162.24610700830755
1.0,123.05109444532063,6.86165280966579,117.2409414758894,136.9641891301284,135.68417771857114,133.1651803213416,152.21140816830072,155.9104483131874
1.0,138.17638360911985,6.07795024762299,38.7519607585179,133.7179018017582,146.75512032616257,144.02600330139555,150.94051431330274,147.26764407848523
1.0,132.4342343346627,10.90393837716218,118.26894260402217,135.43449328474486,141.35501412350277,143.34610475551995,165.6973195876951,167.46164914247043
1.0,139.97686724511905,18.412076784239538,122.5567486016544,155.74043982715108,149.6402479610716,145.92088421827776,159.39816069847257,159.3870756532821
1.0,169.28148723870606,24.3093082204988,99.11344791408834,157.51487209613373,157.59221374822468,168.22089801111892,165.4615393551264,165.33566385742222
1.0,137.87655242574434,26.11944968740715,106.87645526603978,171.42626765910876,159.40563541569082,166.27465628961204,155.37085775402468,154.47238233282582
1.0,142.72746335439345,20.205286390373498,151.08935906271844,165.6677599901249,151.3471855948209,162.45143637101063,161.62116319956365,164.1415076702045
1.0,123.63684311147912,35.48957975010418,142.52996516738625,176.6965920041648,153.03618251938886,165.88380465143925,174.59255729102162,177.50192243907776
1.0,137.51258596053668,22.835021183785233,161.68669078455568,155.9865303497834,160.09108892891507,164.98630947486913,158.57157681467257,159.89832672674095
1.0,0.0,2.779549798609269,48.26245189572184,144.84482555485664,145.86575881701754,150.50103202936776,144.43326338673887,143.45206627921542
1.0,136.27281740183716,12.48399863583164,140.81717751311436,161.41300001536482,166.48957135326881,162.58077921865333,175.42285851123185,171.57119318973392
1.0,130.3511204648987,19.105107390430806,174.82140976976143,157.77238218103287,154.9672608362161,163.33024778280216,141.27526938237312,141.5436820380742
1.0,145.5698895164129,23.589531726367696,31.875515174122548,170.32965926087635,175.67854193839585,167.3403722492006,170.68012559067236,175.59821410096998
1.0,0.0,7.491549870086874,48.41189442294089,131.95724600639392,141.91192539537718,140.9170474590903,157.34921893243683,155.9221424198993
1.0,147.4679788019011,21.81218955471456,162.7784047774898,162.74672028301123,172.13714251962395,171.44776725247152,168.63900470091426,178.40651923333758
1.0,156.5450832309564,24.01115365749191,169.44102140196023,173.2927184747182,174.33144777158867,158.66219550819304,176.8212119894098,178.9283795845257
1.0,152.72141664466636,23.2288691026016,172.99694330123006,170.49656024612162,175.27008231747325,161.112895995985,176.27831476191207,177.53885289854318
1.0,179.5719490001433,36.194823977630115,144.05924187394257,145.98146409697029,158.0022919883118,162.047349473993,155.37883995090786,159.1938489665339
1.0,161.36464717084985,18.89093476569741,154.95474723234295,178.22482564075483,179.3493514037521,167.5091088933496,178.4539711639261,176.88944415616533
1.0,104.23141878603988,60.282664878941546,177.03928282955948,148.71962708958281,172.97345388392017,177.14463325549946,167.68168070201176,171.02027329750672
1.0,150.2100333429716,20.208846498841588,160.09828733739104,166.72686868305505,176.78362893690877,168.72480732704287,176.7813973317519,174.3914896195643
1.0,129.3889221931106,71.07723857599473,132.24740999133877,149.24106148431358,168.91031233413125,173.62584917710336,166.27318869383313,175.1607710363879
1.0,164.91177304204786,22.69320847133842,133.4901913152816,179.36202230855721,169.0463544577047,160.1693773718031,176.29451217379065,179.39597826562704
1.0,158.42721320382964,26.683845135257865,144.43235980699626,175.77978117826405,159.58422782971027,155.29826403228336,173.7130737872543,171.6082788864315
1.0,98.40897731990322,75.09467585962804,144.71206631009755,150.02879192148455,166.57561944118402,171.06705128717346,158.83457354113665,165.58944116752124
