class,a1,a2,a3,a4,a5,a6,a7,a8
0.0,71.13225467387079,14.645913412429767,155.42395646615932,174.59456150653338,146.37671607050592,124.95496584470793,100.96825042559418,17.681294720712135
0.0,71.42114104279429,14.943115023451096,155.19987967906482,173.71183599668095,150.15785015869352,124.80730221457718,96.61184506774471,1.0795368240884926
0.0,67.29041426989605,10.237435406676633,160.70404929104993,171.8042120404298,145.4429388372831,134.22322382084323,30.013695609200315,3.785147934998361
0.0,67.23778281022196,10.329661378930167,161.11873435123462,171.561210478176,146.66732296326919,134.18518837619058,31.27255818897721,4.519477238038836
0.0,71.27867814164708,10.883929260280565,161.64972179065919,174.07376923027036,163.02794562883653,151.28001331594905,38.16761629714997,51.16243050998073
0.0,71.11655069592679,10.767612744272366,160.62885190875912,173.99996125821946,162.72842033122967,150.96845211111733,38.11343841095756,50.74098418715226
0.0,74.7799266332341,8.464331974815172,164.80129273347097,177.54176098165706,161.24467168092715,151.95170003795684,71.90489459114558,75.18717982161525
0.0,74.72247636877594,8.417570936116396,164.85267294887936,177.5474479248915,161.11090003873568,152.1437203200606,70.93702913882295,75.02392623783157
0.0,79.37111592644153,6.629886049429575,172.96631684180153,179.1683088850406,164.26591108574647,147.68187011740707,88.20506760694192,105.41991601375375
0.0,79.4971459771245,6.633324052874453,172.91827588210145,179.2462130350004,164.4494739442696,147.4841683528039,89.832679787211,106.56871116218775
0.0,81.03563965327906,9.072287868159084,176.51151139728813,174.56211989121365,173.9637131962909,144.1732254779847,131.560739785479,115.22777975979261
0.0,81.19764122995593,9.21929414925751,176.6204970596567,174.68993369171906,174.543688462258,145.01435860945648,132.19977015209457,111.69010646259866
0.0,90.44498625056953,8.123299120582761,175.88488488970728,172.94614679847606,176.79743664955856,154.98699863607376,118.76884976621673,129.03595755262006
0.0,85.65064832800051,8.302581950170527,176.34879779606416,174.23371172454753,176.4898993394957,150.52408241738596,111.30734340980382,109.81831418580782
0.0,100.25960128060787,6.684791375149432,175.32943393612035,173.44230305085145,174.65038362467843,155.28842960162305,106.36921810683583,76.02235859375395
0.0,100.3589801846676,6.669096413719943,175.31670364390672,173.3533969440508,174.56334196087772,155.35119742419522,105.84610957647313,76.04381747015225
0.0,97.51992545118897,5.306048685004023,174.1158004003416,176.59258122053723,175.549642666123,149.95326929357074,49.15948890194214,14.395987100107861
0.0,97.83643770403326,5.825827737995368,174.26463139542764,175.95078809870284,176.71502889193454,148.93600112220153,52.06698379835221,7.934476754534162
0.0,113.58237315142452,6.759702909675321,177.43276219577595,176.5403789223439,177.35825924700532,158.54463753289758,56.411657645781794,37.704853120836574
0.0,113.77123399255844,6.762982253487584,177.5222059503249,176.5210853232783,177.37692765355732,158.44951131974543,56.204129509895175,37.95791555284549
0.0,117.24302772609269,8.075564827889513,176.4810743819213,176.17918527269904,172.64920808308796,164.9995299409279,43.033749245684774,9.988455971252396
0.0,117.37731927306318,8.104479100947707,176.57475398026472,176.14864932655505,172.38213995783116,165.14089402350768,43.768047896188165,10.817509710292844
0.0,117.07396864687146,9.782790311235816,179.34292525433958,173.52860909872396,173.46379475206246,161.58531223923768,53.971722093651096,6.85044090307759
0.0,116.95498444324777,10.051374712335981,179.1463654026628,173.06876716903284,174.4577521284317,161.77799178789158,45.88814972896414,3.28837168441829
0.0,116.15302308292556,11.247781929824223,176.17293284092978,173.56815939528755,177.52916863029336,161.10703885657765,162.5214988177373,166.5158979906505
0.0,115.90615909134753,11.252210673723335,176.09512682403272,173.57417986760785,177.4762517871928,161.17313337753748,162.7942100486101,166.5842097137222
0.0,111.5778526378777,10.555656286908823,172.9514132413119,172.17906526538692,175.38810424390286,165.623194678369,164.72757477583147,165.19522777900974
