class,a1,a2,a3,a4,a5,a6,a7,a8
1.0,153.8975448638266,8.960042209654535,24.539608203813735,158.32380236000884,158.1790735801801,153.37661255979432,158.52795755676868,160.87133960360038
1.0,140.63267228617514,26.266221175121927,123.68393143411974,138.93071841418654,136.55882386896963,153.43757002091962,147.44920877840593,146.8676183234113
1.0,0.0,13.74987870836843,48.04676951234347,175.82636435943618,131.57783685268694,129.60816106786348,135.99289370528228,135.8798920429369
1.0,132.91244828346055,20.697712993419675,119.78038378976008,131.5587631629916,141.8918026867254,144.85682412569938,153.0084751503519,152.65590421349344
1.0,0.0,11.811777689605876,48.66960596775421,173.7013251696898,146.95828017738876,143.36775423015928,153.94396887867364,153.9368773478218
1.0,131.4335579460405,21.25855862585534,122.30018059693727,133.94962204456576,140.288773495146,138.59692689033082,146.4463635276934,149.18453148380814
1.0,158.7209188174275,15.829431305531038,19.846834919822342,172.23921084574465,142.02409782388474,132.6754329173633,152.26981895072942,150.8370452634304
1.0,134.3134212290801,27.260002918381417,110.40800185856732,132.54238055344456,136.6828267415813,134.2973908360973,144.8784595532077,147.79975110258422
1.0,165.31269859563318,4.131013795203295,13.704922163526142,174.35620315562716,173.46048366824672,162.50264264437786,176.39059120491515,179.07627455158152
1.0,134.21225108684035,29.247034014833307,98.78060678016163,123.15052162855363,134.1220294325332,132.8016971488799,140.61099055631473,143.42082629017443
1.0,159.80385117888915,4.743629491615713,151.16970861508867,173.2970420610253,161.53703928004398,149.08588495654143,168.03351757057797,171.57238580725627
1.0,137.69981504760244,23.926025174090007,91.2086354993731,113.33820468115287,136.06794755868967,135.28026213959637,139.1003605894627,140.33446067559933
1.0,158.4397324598524,4.186769952834075,20.171171788662264,175.85772859420837,167.43001204527516,148.94805272681228,166.552943118971,165.77589039435455
1.0,136.34275271895274,27.489035985449267,102.72530079995144,122.00576915217827,135.61556568225615,135.26939528100598,138.9864127528629,138.94428888314718
1.0,156.16568471837485,13.890961423744494,22.38632801264552,171.37661453374324,163.30783260944264,143.0764091959248,159.02625164988282,157.36288158337476
1.0,138.20033335749758,25.200715902358283,118.55751327060175,126.09859429071685,140.94405440268125,141.1021326124768,146.5365676727991,149.17921279204253
1.0,155.93857342339686,21.66242523976998,22.50575920758184,152.53312705303796,164.23005971591022,144.62356947244166,169.4246810511435,165.73623790105208
1.0,138.00275631167955,142.5960706756495,158.13796816256118,58.920657297414216,136.3733785254088,135.10429207281584,143.89129757755452,144.8662389460143
1.0,157.76296880620663,146.38952617831447,159.03610592500218,59.18924393501976,146.10411405177973,144.1245537634983,151.15494656094486,150.86493298841614
1.0,160.63969301863852,11.919682001964068,18.078997868721846,170.16498418803542,158.37670161460406,148.3102392214621,167.85778180368067,166.92396056997683
1.0,159.90818636223582,18.974171643946875,18.787889885536064,163.50360904111486,163.77086143060413,162.50408727044757,179.8452755908694,177.50004034157539
1.0,134.96737324546265,145.40887722564253,148.44947560121904,59.83791754391119,130.64751453725023,133.55402931654507,132.81966384939378,136.00185197043663
1.0,164.79203035670494,17.654099616015717,14.325568002136029,33.54797033673105,172.08854837442016,170.51948066066632,174.10541166119586,170.38570651123533
1.0,137.6555472472631,140.50035828164715,157.04091999846912,59.55887847431752,119.04546330601774,112.23399106883637,123.04088505033297,115.3063237830026
1.0,158.83296304361164,15.68199428499901,19.892896533452895,36.82981809836904,175.23430389046462,173.1326605392368,174.71431832994006,173.27268567995202
1.0,147.05828461425787,138.87158059357054,168.07154791149324,59.279359713508995,127.8815901243279,121.76015556359908,138.77079071368,131.30206829199142
1.0,163.44677946559585,9.68273380082843,15.461198111550535,31.54781244794428,176.22063632868273,172.570439223009,175.8489113170246,175.68083251377317
1.0,147.69081541761082,13.961752315081387,164.9045762550899,150.23287249342155,129.9924160989124,131.5198210389829,141.31466881064958,140.23332606724588
1.0,149.2590467094798,18.42187991500617,178.1950935945205,165.87251872496313,135.8988574812846,138.17415703952292,152.444044239304,149.25337730443124
1.0,149.62776126410193,22.7491914544393,170.85060143689338,169.90003847147267,124.95423947379273,116.97824627777909,135.53579024792063,129.08536687750245
1.0,153.77699595151972,2.611925776985776,161.02924618636035,163.0227002570261,145.4746710716369,139.37187960685316,144.53383036539395,137.5485709095722
1.0,168.6968397240497,2.1094163270214668,135.11614662058747,160.03758050637023,146.25978545297488,143.01439295725768,139.57839561902674,136.13254414373168
1.0,172.70594839316095,16.01004597745277,138.80817891623087,169.33241998735204,137.2194186787959,127.59786580420017,134.32359080424143,127.04319887890787
1.0,167.28361314152804,18.442622431021288,144.06905775943088,161.1778104613669,143.52668303768974,132.4824734758494,144.36932290287714,137.18959670766984
1.0,0.0,17.381173944670216,59.41570984854499,154.14685995196186,171.56553428018643,179.46048430967537,178.12582315406553,172.79680685680523
1.0,158.19299456407748,33.44970079078717,172.43420639610875,155.82347110028246,145.6932091691679,144.73966835863692,148.12921647293027,151.0276270543712
1.0,0.0,14.160909159707396,60.45531832671646,151.10789306788132,171.55260530843148,176.5844375407284,171.792661412017,169.93085901464283
1.0,135.84135938344545,29.157828573644895,158.48615806884132,172.09396801397364,138.62781093053255,137.9546535825808,137.50127578754484,138.46491139029044
1.0,167.5471635838884,8.712921426778866,138.45666501911936,25.49948295820309,178.22079909776383,172.77397157300183,172.5601087222122,173.31249666854313
1.0,158.86510455313018,145.20489698765192,169.02994288134335,63.562273814509595,141.14180923692234,138.9334479161183,145.01573159728855,143.35975276934985
1.0,168.61559001642598,0.913928736682408,136.58516486250662,20.301753330430937,174.81827547597584,179.48434643479843,170.08409469686745,171.00678731188037
