class,a1,a2,a3,a4,a5,a6,a7,a8
1.0,147.7935505573702,22.922050277660976,108.05167126528728,59.70899775033275,176.96943836424336,165.59224293115597,171.99535047063813,170.92816194110173
1.0,140.96388790796317,0.0,62.13301350675938,67.12508166105407,61.53959957410952,67.12508166105407,0.0,0.0
1.0,132.89679081692316,0.0,70.24186060124414,66.89437549326395,61.420444439913,66.89437549326395,0.0,0.0
1.0,142.08183447838474,27.204618328269927,112.26818966690267,118.38491070481297,172.05802186721576,163.69183157778008,168.7000725247713,163.0022950413628
1.0,138.84703414483437,37.65893431221729,110.56221917047324,107.65110114915677,171.9706161729332,164.0254485067162,169.1655755193786,168.63800584769447
1.0,146.52528121109907,0.0,63.815543698623586,66.7247573449532,61.32836009833862,66.7247573449532,0.0,0.0
1.0,134.15315016126246,23.683150340833762,108.9830261271498,86.96931639974213,174.36088493503172,161.76021827227078,174.99080350957803,158.62950373778253
1.0,136.01673643428506,140.66193527648926,74.75549653830836,37.44822309724764,61.16085394996989,66.32263500795226,0.0,0.0
1.0,99.26400869674252,142.84892785075007,106.06365774772323,35.47449157657584,31.062526834741934,65.89595854651792,65.08933638239907,0.0
1.0,135.84767702819425,20.942138747616998,102.40720955275278,71.32407631142053,176.20606451206746,161.72827455982548,173.33930730554715,161.4494082923683
1.0,128.64374939005077,17.753778219398317,100.66025105548262,71.56655505031972,176.13660697134821,160.53247665900003,171.892677014472,160.68987600167628
1.0,95.30410950305517,156.8620660730337,114.99936977849549,22.786982097533002,32.333228730252394,65.9147093651836,65.54084618615046,0.0
1.0,122.79864123604096,19.30466521369851,90.94975201084809,62.05344105262509,174.0917813381011,155.1902183287748,171.3063343684814,156.84202473938396
1.0,79.06674728681021,138.67955882510358,127.91663891281652,176.16972068942786,30.744613437452376,18.3340569180517,65.55925070576812,68.15626481684257
1.0,60.51565342377711,155.5564217018698,148.80210326201055,151.12955684185837,31.85343418689631,19.30042419752213,65.39608661189244,67.94051758771347
1.0,117.43634978534828,21.43184621181934,94.14632763774908,82.7823816162203,178.75466603496722,153.72726201841624,169.96485696732074,162.59336819268555
1.0,66.82657788004197,140.46540470280917,148.5304541094034,174.95880371310577,28.55146773080893,18.62918920350143,65.3777678500325,67.72255650711386
1.0,118.08916526451578,22.310546892671688,100.96858946129916,93.31874373561703,179.77846151248102,155.39329109668608,170.76710713231583,167.68648470571847
1.0,71.66022827384951,134.62665302987457,143.3667770110624,176.34888659277973,30.671952571027397,21.045638565440516,65.26822045064915,67.47061291574403
1.0,129.82281413895822,27.088136636076005,108.17202622662867,67.93060571437971,176.76502746421045,160.2028563514995,165.53177234593926,179.03686449023272
1.0,96.96412439429251,154.90474864438343,133.65066734794394,63.51602637389768,163.25689474471798,21.233966937080908,15.665968130266616,67.37731079243332
1.0,100.3059920823174,29.82745883445731,117.42068207664371,76.6123754710714,175.32054992594098,165.38228329783857,168.80753614546745,177.89145072578958
1.0,118.10887582334863,36.97242328477446,141.45024240290627,70.9745975213848,177.2778783199415,167.1545064689707,167.93831473710145,175.93964478636482
1.0,58.59913455368006,120.32245476124888,131.18738215234475,177.68445017758597,164.82520547298853,21.957460956134092,15.702554233611894,66.73932007502843
