class,a1,v1,a2,v2,a3,v3,a4,v4,a5,v5,a6,v6,a7,v7,a8,v8
1.0,150.57548851457216,0.9942449927330017,15.535506391648902,0.9951891899108887,173.7134621043651,0.9959951043128967,150.41216505378335,0.9908504486083984,169.04658353400677,0.9977721571922302,173.64866888079305,0.9974350929260254,166.33905496914278,0.9647295475006104,157.37845440794834,0.9669116139411926
1.0,154.84898728878184,0.9802001118659973,11.995880439654854,0.9957043528556824,171.3161064863004,0.9948084354400635,142.90855095506615,0.9918776154518127,164.6304274651991,0.994605302810669,171.68851457064468,0.9952421188354492,175.75591317554364,0.9163453578948975,176.92977648329892,0.9323937296867371
1.0,156.60741704846018,0.99388188123703,15.086467479884892,0.9948222041130066,168.76579714160442,0.9949629902839661,154.725422935012,0.991898238658905,165.304691696104,0.9942883849143982,173.48938408675755,0.9949013590812683,169.29588409313394,0.9392821788787842,175.90222802510362,0.9491558074951172
1.0,154.72200861012996,0.9958533644676208,14.981713388848359,0.9956167340278625,170.3328705587868,0.9961768984794617,159.60484820408124,0.9921202659606934,163.83011943022615,0.9964914321899414,177.01878430841649,0.996545135974884,146.06189522536505,0.954011857509613,174.49784576802472,0.9587809443473816
1.0,150.43338394422793,0.995649516582489,12.940807780413856,0.9692969918251038,170.93248306878692,0.9951174855232239,165.92976451642832,0.9411628842353821,161.12160916019562,0.9976517558097839,174.12869403945606,0.9926525950431824,156.1302133555625,0.9818210601806641,179.905814572004,0.9651520252227783
1.0,152.44055118893965,0.9955965876579285,10.096115406641017,0.9383929371833801,166.19017606164397,0.9950098395347595,171.28630775467568,0.8917083740234375,167.9722435953715,0.9982145428657532,177.26115461614037,0.9908788800239563,118.9960367007352,0.9909421801567078,179.7463754291302,0.979121208190918
1.0,152.14381262744328,0.9915152192115784,12.00479836656424,0.9119160771369934,157.9985966050232,0.9934915900230408,174.87673812332835,0.850013792514801,168.82575298922816,0.9971332550048828,176.83107587659185,0.9822947382926941,132.0602093704559,0.9888687133789062,177.27768588326816,0.9704892039299011
1.0,151.02886435068518,0.9948444366455078,9.828806406390717,0.9462065696716309,155.5299100003264,0.9938989281654358,171.45880690703873,0.9023296236991882,165.63142848329795,0.9965131878852844,179.81997140200784,0.9864752292633057,171.1337370341537,0.9765892624855042,175.49339655717617,0.9507939219474792
1.0,150.69856822937047,0.9953215718269348,12.223039670576734,0.987623929977417,154.87726089289075,0.9955361485481262,165.10828660624313,0.9795905947685242,167.36194375035814,0.996738612651825,179.32066983246372,0.9943177700042725,169.75932931528536,0.9722067713737488,175.39132808488236,0.9655189514160156
1.0,155.1125068947739,0.9954013824462891,9.366600931719416,0.9901893138885498,152.29887020077194,0.9937796592712402,171.40524818472,0.9848432540893555,169.93611781735783,0.9941256642341614,174.26904583610167,0.9929251670837402,176.14353208560138,0.9498944282531738,179.68039591769258,0.948772668838501
1.0,156.02012816749144,0.9952371716499329,5.941671339178159,0.9938149452209473,147.11344170596772,0.9933558106422424,172.09154683240698,0.9894112944602966,171.0389204273619,0.9938237071037292,171.33751759095034,0.9945335984230042,179.83822690132078,0.9352068901062012,177.54383446068945,0.9465782642364502
1.0,159.04306884016611,0.9933686256408691,7.0676985444295015,0.993462085723877,143.88999587148095,0.990077018737793,163.86482655123055,0.9888253211975098,169.69856132110021,0.9919993281364441,170.2369014330763,0.9938144087791443,177.8777906233499,0.928725004196167,177.6502621793978,0.9465041160583496
1.0,165.38757583101165,0.996802806854248,8.483268148373451,0.994608461856842,137.32423178342188,0.9955101013183594,164.20921626522107,0.9911087155342102,172.42810991685732,0.9968526363372803,164.9363383153663,0.9963043332099915,179.09553940527644,0.9686711430549622,173.90422197761828,0.968315601348877
1.0,157.84571048339998,0.9960281848907471,14.771701277632062,0.9946545958518982,141.8147087319934,0.9945341944694519,154.85979892352674,0.9911186099052429,174.23775826238713,0.9963745474815369,162.5097121340719,0.9962059855461121,178.65933686367805,0.9692806601524353,174.52006339129852,0.9715462327003479
1.0,159.16983042991745,0.9958820939064026,17.257615974471655,0.9965165257453918,144.9009200308981,0.9942247867584229,150.22761263227136,0.9938983917236328,173.90759385994824,0.998389720916748,160.9206126212814,0.9985317587852478,178.51652712965782,0.9909746050834656,174.9916061679392,0.9927470684051514
1.0,161.29711095415968,0.9928436279296875,18.594888080622713,0.9960818290710449,148.52937148232326,0.9893900752067566,145.79218645302615,0.9929806590080261,173.2228143545073,0.9971609115600586,159.56299649060395,0.9980216026306152,177.96025782613685,0.9873016476631165,174.9175238982847,0.9913929104804993
1.0,160.3151270280103,0.9857931733131409,19.934433661113307,0.9885053634643555,154.48757707923573,0.989637553691864,141.16962603552784,0.9816818237304688,174.04715145404845,0.9925734996795654,156.3597755612016,0.9910430908203125,179.68292931388342,0.9700570106506348,174.62299747366936,0.9704310297966003
1.0,164.852128109369,0.9732566475868225,24.536679683170945,0.9852299690246582,158.3395261539938,0.9709035754203796,128.51775813585178,0.976771354675293,176.29567542216688,0.9790030121803284,154.11167810175303,0.9842565059661865,178.45453549446555,0.9178821444511414,173.82678108906515,0.93649822473526
1.0,166.50536243815347,0.9764818549156189,24.16842374241417,0.9916791915893555,161.9744720114115,0.9767802357673645,126.33143683434173,0.9864041805267334,172.5808242679051,0.9899559617042542,153.50080554690123,0.9934232831001282,178.76183344557967,0.9733695387840271,173.88962251039277,0.9813125729560852
1.0,166.40294578973334,0.9774112701416016,26.199763331408256,0.9932604432106018,164.5614506753937,0.9779136776924133,118.81873164777093,0.9887657761573792,172.69009830011976,0.9913177490234375,153.55966221779093,0.9947450757026672,178.06893539003093,0.9775859713554382,178.68792604093102,0.9850513339042664
1.0,171.01228887462145,0.9813599586486816,25.89775009683213,0.9925486445426941,163.3608429486855,0.9830095171928406,112.58833546190795,0.9872336387634277,173.10857892189543,0.9926860928535461,153.61886522718066,0.9942493438720703,178.50655008991512,0.9775058627128601,175.12004621352068,0.9819971919059753
1.0,168.91193577740074,0.9871857762336731,27.007768494030422,0.9920470118522644,166.70731592187155,0.9897536635398865,108.62384770878526,0.986718475818634,173.3162887222344,0.99283367395401,152.7215738893974,0.9928593635559082,177.78338077859505,0.9683114886283875,177.29268386563848,0.9708142876625061
1.0,171.28072327004844,0.9880712032318115,30.1804900632953,0.9940052032470703,162.5370561887655,0.9911550879478455,99.94785015281764,0.9900714755058289,173.83081492383715,0.9932078719139099,149.72897414802816,0.9940702319145203,177.2507689547423,0.9684827327728271,178.19445868618752,0.9742729067802429
1.0,173.92590448474857,0.984954833984375,27.316343418327758,0.9931297898292542,161.54464993548925,0.9875417351722717,102.00549382999674,0.9885730743408203,172.81830656536107,0.9923345446586609,149.628391268303,0.9934887290000916,176.77928428188375,0.9714090824127197,177.51704688761455,0.9762625694274902
1.0,173.46280291217792,0.9856178760528564,27.211650136125947,0.9936767220497131,162.11671605348545,0.988575279712677,96.5060100747574,0.989447295665741,172.876643181958,0.992448627948761,148.9080679745459,0.9935803413391113,176.86574109756972,0.9705285429954529,175.42111811839814,0.9757688045501709
1.0,173.5409753564578,0.9846405982971191,29.392816145876207,0.9952049255371094,160.80033112784852,0.9872819781303406,85.00830940483206,0.9920466542243958,172.50699676119874,0.9919867515563965,146.25636135241336,0.9946439862251282,176.44298768306479,0.9692333340644836,179.89164926305236,0.9788024425506592
