class,a1,v1,a2,v2,a3,v3,a4,v4,a5,v5,a6,v6,a7,v7,a8,v8
1.0,176.15941709848656,0.988486111164093,30.717643057404857,0.9880790114402771,19.951664748966923,0.9934031367301941,167.38822849890886,0.9842620491981506,176.20265300501197,0.9840078353881836,137.64431219480767,0.9802677035331726,172.3395986465351,0.9054631590843201,176.62097128567615,0.9103521704673767
1.0,178.84487061610315,0.9874357581138611,31.501037985467242,0.9909750819206238,14.045332905162427,0.9924667477607727,162.70480902998762,0.9859960675239563,172.99884437926994,0.9927466511726379,143.7217713469332,0.9920133948326111,167.53359683999517,0.96104496717453,179.99846988760063,0.9654312133789062
1.0,176.55793936448256,0.9884592890739441,32.388482921158825,0.9913832545280457,5.389534254981975,0.9937518239021301,156.13329789263818,0.9860103726387024,169.72057090552173,0.9953469634056091,147.64712456955309,0.9943375587463379,165.1587783453036,0.975498378276825,175.952610372579,0.9769606590270996
1.0,171.64347246359455,0.9865970611572266,32.573568237172026,0.989468514919281,2.6890380093069375,0.9905181527137756,151.8894375473208,0.9830480217933655,173.12862948267093,0.9921731948852539,155.220339644198,0.992089033126831,171.35207108524074,0.9602351188659668,165.4391532377744,0.9662224650382996
1.0,166.50438048326532,0.9916114807128906,31.786432439369797,0.9941503405570984,6.789289552475526,0.9910953044891357,148.00856280656987,0.9897551536560059,171.04918228532358,0.9959983825683594,163.3420264894721,0.9961268901824951,164.530442053758,0.9642103314399719,153.58979234231126,0.9687817692756653
1.0,168.76876680211348,0.982143223285675,32.680982403137854,0.9887504577636719,15.485529336517725,0.9848871231079102,145.79021205813524,0.9823956489562988,175.00950344793503,0.9916448593139648,174.27906393224066,0.9920442700386047,165.67190401240535,0.9629910588264465,165.06262816827112,0.9667647480964661
1.0,165.0317677258194,0.9937785267829895,28.58864302444795,0.9963231682777405,29.504033672637686,0.9939060211181641,148.4421150158328,0.9930834174156189,176.25044397931376,0.9986860156059265,178.6743927513345,0.9986274242401123,167.42250467179028,0.9894978404045105,155.5826058391869,0.9901795387268066
1.0,170.72864764677433,0.9855659008026123,25.439476462404063,0.9921713471412659,41.30294697734952,0.9882861971855164,151.63326181205693,0.9874626994132996,175.98332785446,0.9926850199699402,174.89319712295273,0.9935774803161621,168.3451263676171,0.9641921520233154,155.40405443256222,0.9666674733161926
1.0,170.4984985907705,0.9865961074829102,23.627354570114022,0.9931314587593079,55.99388048005359,0.99031662940979,152.32796477398435,0.9889596104621887,175.9676966475969,0.9941244125366211,169.7456311399706,0.9944345355033875,170.11550613331775,0.9707949757575989,153.04763420074485,0.9708598256111145
1.0,172.5233584679241,0.9790225028991699,20.529740429231104,0.9901105761528015,84.10905456874244,0.9789407253265381,151.88114729413027,0.9832022190093994,175.31942017904308,0.9902507662773132,166.7969318832166,0.9923093914985657,171.6394851174092,0.9600784182548523,164.1938766282709,0.9651352763175964
1.0,169.7751132324291,0.974100649356842,21.716632527087896,0.9929780960083008,112.56426560586394,0.9783151745796204,139.97955480848,0.988926887512207,174.2664917217546,0.992319643497467,164.81855574282324,0.9950302243232727,170.04260736718376,0.9777083992958069,165.58629547831865,0.9821407794952393
1.0,168.56014096099915,0.9836082458496094,21.236733963915206,0.9947953224182129,157.7546476417012,0.9873428344726562,135.83237688139883,0.9910311102867126,172.70831147755592,0.9954066872596741,162.92578822205496,0.9965367317199707,170.9715009615542,0.9828092455863953,176.1803649260115,0.9854728579521179
1.0,170.51530617389034,0.9661099314689636,22.305669216209346,0.9917058348655701,135.74155866660652,0.9685710072517395,118.49018583393357,0.9876882433891296,172.7354597949148,0.9861519932746887,162.9448649699705,0.9925234913825989,171.61859421953994,0.9597582817077637,177.77758515128383,0.9721674919128418
1.0,176.60083971448154,0.9854388236999512,22.525876840770344,0.9891312718391418,66.35005975014741,0.9874524474143982,54.26764360450875,0.9820785522460938,113.28872708701854,0.9969682693481445,170.59991367050463,0.9957531094551086,153.20062701554852,0.9887065887451172,178.60059674687227,0.9798095226287842
1.0,178.37049112458104,0.985222339630127,24.315389396419246,0.9892881512641907,52.60580659426662,0.9873138070106506,51.3619116136514,0.9822561740875244,109.81577342498605,0.997086226940155,168.79248466859505,0.9959446787834167,136.08827863889073,0.989821195602417,177.42260561084333,0.9815268516540527
1.0,178.34991280828964,0.985121488571167,26.496824703281778,0.9904459118843079,57.19698354023512,0.9884067177772522,50.80900508877329,0.9844409823417664,114.5059965227698,0.9970296025276184,166.9141310885427,0.9960050582885742,130.33819460757812,0.9888465404510498,175.39377125381125,0.9801767468452454
1.0,178.18040473508154,0.9865491986274719,29.159363004654125,0.9920890927314758,92.15962995324698,0.9908663630485535,48.52447409491951,0.9871582984924316,128.90083936099995,0.997277557849884,164.64553727115333,0.9964306950569153,139.03371949803093,0.9887111783027649,174.362284042616,0.9812706112861633
1.0,176.27743520878946,0.9821862578392029,32.36644133419473,0.9911900162696838,129.39784229745297,0.9882898330688477,48.58301175835717,0.9863042831420898,132.7534635328996,0.9961794018745422,163.4589201188118,0.9956222176551819,135.52004896720624,0.9852697253227234,173.0544693186928,0.9778972268104553
1.0,175.5522398813491,0.9838991165161133,34.862567460681746,0.9919885993003845,143.49582597562178,0.9903854727745056,47.3373646502841,0.9878466725349426,148.9084756922909,0.9957483410835266,164.4146441861814,0.9951637387275696,147.31882264351935,0.9800787568092346,176.5635341110198,0.9726811051368713
1.0,175.13483436506695,0.9841821789741516,33.54763072460902,0.9931629300117493,152.62984368374,0.988365650177002,54.39673653632605,0.9890500903129578,151.94849786802388,0.9951977729797363,165.62453820472354,0.9953711628913879,150.67428369417632,0.9779831767082214,175.16957073117936,0.9735205769538879
1.0,177.04236751101848,0.9831113219261169,34.58888116940766,0.9932515621185303,153.72273549720924,0.9888171553611755,66.25403598559214,0.9896845817565918,161.1306362565213,0.9937404990196228,166.69691383643706,0.9943899512290955,154.28413363209702,0.9673135876655579,178.222871688255,0.9653018116950989
1.0,173.34284387699591,0.981899082660675,34.24063867675079,0.9948012828826904,148.90208730351048,0.9858775734901428,78.9368372268982,0.99140864610672,162.90749639909367,0.9946871399879456,166.67784863264353,0.996209442615509,153.75817269164713,0.9776270389556885,177.82507633925312,0.9794581532478333
1.0,176.05304135692708,0.9842701554298401,34.07714588193259,0.9946355819702148,148.20934889790453,0.9889346957206726,98.65064810942118,0.9912107586860657,166.15233551967694,0.9947808384895325,166.9536774461511,0.9958853721618652,157.0354165506871,0.9755520820617676,179.61680254165898,0.9771941304206848
1.0,178.7438180720778,0.992479145526886,29.265133865787877,0.9912304878234863,149.8486902079069,0.994799792766571,119.0507311061738,0.9853968620300293,170.4637555656032,0.9985573887825012,169.20596144112997,0.9971155524253845,166.55428860368067,0.990526020526886,177.59251962197789,0.9835562705993652
1.0,179.9690496900782,0.9927657246589661,29.380614476480645,0.9963461756706238,151.27472909015435,0.993615448474884,121.03851486196919,0.9935741424560547,178.3452521683356,0.9988265037536621,167.4666387610237,0.9986603856086731,176.80129033826717,0.9923076629638672,177.05459128906378,0.991360604763031
1.0,179.17990787762537,0.9917317032814026,28.928378103040693,0.9974910616874695,152.77131128899327,0.9934890866279602,133.1080299140628,0.9957200884819031,178.59309871031857,0.9989174008369446,167.04525629944098,0.9990085959434509,177.9115855891674,0.9933783411979675,176.98250830416083,0.993514358997345
1.0,179.7073465039011,0.9900346398353577,28.598036828680403,0.9977685809135437,155.3160348197728,0.9910030961036682,132.9732051024902,0.9960257411003113,177.09694032770952,0.9989203810691833,167.1918896371873,0.999224841594696,176.59915060894483,0.9953134059906006,173.02669386347586,0.9962791800498962
1.0,178.5839410886165,0.9864272475242615,26.091933399054923,0.9968002438545227,154.93700910008735,0.9868199229240417,135.8096748077899,0.9944160580635071,178.8835409968394,0.9980831742286682,172.08365574706676,0.9986643195152283,177.48789018608392,0.9920783638954163,163.5148664810965,0.9939500689506531
1.0,177.6417878608684,0.9828968048095703,23.482051183584904,0.997729480266571,156.44625090853305,0.9812188744544983,129.6467131760037,0.9958620667457581,179.59627827023485,0.9975032806396484,174.2318825082248,0.9987900853157043,179.14662817036134,0.9868143200874329,160.52108367860887,0.992192804813385
1.0,173.49426390389388,0.9868485331535339,20.51646967209627,0.9983564019203186,158.0674235913618,0.9884560704231262,122.6405679217574,0.9970276951789856,179.4887763745042,0.9990205764770508,177.13316678241185,0.9994812607765198,177.03372569048872,0.9964165687561035,159.07575950862233,0.9977714419364929
1.0,163.4049940147633,0.9607002139091492,9.243019022641862,0.9942143559455872,5.908795314803498,0.9739484786987305,58.58400357682074,0.9922897219657898,179.37818113861883,0.9843535423278809,102.22137448139821,0.9913711547851562,172.99041304059762,0.9515941739082336,167.07153384930106,0.9742555022239685
1.0,159.97111250916353,0.9644172787666321,9.192453046864665,0.994434654712677,0.11318887398673633,0.9805168509483337,57.91052414218018,0.9925393462181091,177.9693247973007,0.9872904419898987,97.16262200932618,0.9924731254577637,170.77378290448758,0.9594119191169739,144.37334713398548,0.9784976840019226
1.0,159.43443461564075,0.9594393372535706,8.14952466479425,0.9882683753967285,4.0688813301507025,0.9768568873405457,54.05173837699704,0.9849184155464172,176.0149720198952,0.9770275950431824,83.4620007018302,0.9846956133842468,168.21973906216104,0.9304868578910828,118.88855858929837,0.961203396320343
1.0,157.7541238949322,0.9574316143989563,8.462856895434108,0.9904616475105286,4.477089556078923,0.9771437644958496,52.636457139441696,0.9875417351722717,175.6722398245361,0.9819405674934387,87.82673351010641,0.989550769329071,166.94437953870147,0.9464570879936218,108.63343569553818,0.9725551009178162
1.0,154.33564773177164,0.9540507197380066,8.427856200460724,0.9921371340751648,6.721049236391491,0.9770932793617249,52.98049914835049,0.9895069003105164,175.70893071203724,0.9859270453453064,93.855295654737,0.992726743221283,164.34099182741778,0.9619667530059814,99.78995756641784,0.9813571572303772
1.0,152.5190518322662,0.9472464919090271,7.318816652513199,0.9922035336494446,5.22334026708472,0.9740044474601746,51.22010936859949,0.9899716973304749,174.08345302358944,0.98628830909729,114.00297551015478,0.9934573173522949,160.21694198452533,0.9641935229301453,107.81342065572717,0.9812350273132324
1.0,143.70647024268584,0.940772533416748,3.8878773759553313,0.9923182129859924,7.573404567915848,0.961268424987793,52.85797792321757,0.9892966747283936,171.95294133947394,0.9852191805839539,141.41743808448325,0.9937036633491516,158.3427671010966,0.9684731364250183,116.53243744642796,0.9813703894615173
1.0,146.93273790896245,0.9322146773338318,4.702569385683787,0.9880650639533997,13.688724218466524,0.9469730854034424,52.12483762200787,0.9848055839538574,178.87219575158417,0.9743762016296387,155.07544722270842,0.9879889488220215,163.987345023266,0.943487823009491,122.38983417957023,0.964883029460907
1.0,139.96409042008688,0.963053286075592,3.9669275075295776,0.9929404258728027,24.02072212897367,0.9802762866020203,53.35326230594228,0.9901779294013977,175.57216428697635,0.9906793236732483,165.7797167530342,0.9938990473747253,170.9392464702246,0.97076815366745,130.6866061373263,0.9774228930473328
1.0,137.3393828810846,0.9624778628349304,4.458000202173951,0.9908754229545593,31.812214905669187,0.9757177233695984,50.41782281916048,0.9870807528495789,176.6161640132526,0.988835334777832,179.96192425735245,0.9927546381950378,165.0817826930026,0.9639204144477844,153.6124667911604,0.9713218808174133
1.0,139.71887811542447,0.9690704345703125,4.917350446078001,0.9912469387054443,38.901284671970046,0.9806661009788513,48.82249948804475,0.987229585647583,173.83266672111878,0.9918603897094727,172.15724906614835,0.9940254092216492,167.69226442470054,0.9724941253662109,168.1955921660622,0.9758656024932861
1.0,140.4327720098156,0.9664919972419739,6.39562748022266,0.989645779132843,41.211789665407345,0.9737699627876282,49.28840275503865,0.9853827357292175,177.09861646205573,0.9863880276679993,169.7581771231403,0.9914485812187195,166.9619399128247,0.9415977597236633,173.83607638878317,0.9514824748039246
1.0,143.89515989965645,0.9750122427940369,7.303264866442047,0.9902068972587585,42.27936425110622,0.9819591641426086,49.204923502755676,0.9860072731971741,177.77501241580225,0.9897498488426208,169.42448863322466,0.992394745349884,157.12024013140095,0.9513738751411438,174.91746689526872,0.9569976925849915
1.0,151.32837529205253,0.979104220867157,11.708517108074483,0.9946473240852356,43.54240252123473,0.9892556071281433,48.65825151236874,0.9921295046806335,171.6991977852929,0.994263231754303,167.10936002150146,0.9958934187889099,139.0936830175924,0.9760493636131287,179.07207961588216,0.9802418351173401
1.0,153.464760027957,0.9808897972106934,14.252850072730764,0.994841992855072,48.47488276981689,0.989424467086792,49.99417538701009,0.9921054244041443,167.537718542419,0.9952239990234375,167.25039580963545,0.9965324401855469,125.63761753276223,0.9810692667961121,179.1165591565387,0.9840843081474304
1.0,158.7485168159298,0.9797603487968445,16.903297016837158,0.994777500629425,46.25367492840736,0.9891694188117981,53.65144045672211,0.9921433329582214,163.80004339006018,0.9952363967895508,167.38116387351053,0.9965612292289734,117.19859543790626,0.9819799065589905,179.13175505494408,0.9849440455436707
1.0,167.43634075888053,0.9821793437004089,17.75114638161709,0.993897020816803,58.76611038680277,0.9901885986328125,58.39481168583207,0.9910016655921936,159.81099928480776,0.9950005412101746,168.61256291636585,0.9958513379096985,117.18026054735363,0.975975513458252,177.1522562009131,0.9769124984741211
1.0,162.33831429596552,0.9847552180290222,4.406116449497887,0.9813911318778992,53.55933461114168,0.9826127886772156,49.01357444826141,0.9698083996772766,88.65480071149291,0.9955608248710632,166.94309757828793,0.9925785064697266,114.03189703454153,0.981805145740509,179.71450840019017,0.96083003282547
