class,a1,v1,a2,v2,a3,v3,a4,v4,a5,v5,a6,v6,a7,v7,a8,v8
0.0,137.50226560502054,0.562446653842926,4.297560331146831,0.9907236099243164,88.40269397730408,0.7585663199424744,167.12570960021273,0.9808531403541565,172.8952663587195,0.9678694605827332,177.74764112797567,0.9946191906929016,173.1155782024676,0.9824355244636536,174.40903721388335,0.99363774061203
0.0,173.85165074202666,0.6254034042358398,22.441274863582493,0.9473057389259338,81.07593738027839,0.7704387307167053,140.44355770573495,0.7862324714660645,176.8433423169317,0.9923508763313293,176.41133914839654,0.9927878379821777,178.346802270478,0.9870802760124207,179.5279191011465,0.9885470867156982
0.0,138.62957788257467,0.5724568367004395,4.892128374983485,0.9913723468780518,89.79702607724215,0.7751652598381042,169.1471820160378,0.9825178980827332,172.46092101254487,0.9701370596885681,176.7177314429444,0.9949991106987,170.86191802361154,0.9838723540306091,174.4415922404179,0.9941353797912598
0.0,175.880777622285,0.6257650852203369,21.151822157699506,0.9666162133216858,89.98579822587982,0.7757441997528076,159.81050166820336,0.84624844789505,176.63795215254515,0.9920036196708679,176.60483857868647,0.9944334030151367,177.58490531972117,0.9859387278556824,179.37404632955327,0.9897480010986328
0.0,134.74479643552363,0.581455409526825,4.881687136496093,0.991130530834198,90.76926739801657,0.7822360992431641,170.83801006626436,0.9807539582252502,168.26719559006426,0.9745233654975891,177.59191389428412,0.9953442215919495,169.26061977243674,0.9863484501838684,174.45296422162667,0.9947846531867981
0.0,177.13903229761385,0.6242792010307312,22.78860731677258,0.9641088843345642,84.53390107284775,0.7705826163291931,159.91335584566693,0.83845454454422,175.83682492152545,0.9911489486694336,177.50634297088368,0.9937244057655334,177.45046258822083,0.9839897155761719,179.14857633586684,0.9881547093391418
0.0,175.2592954121226,0.6023804545402527,19.87972453289815,0.9839506149291992,83.83222978433253,0.7287087440490723,165.77783159378183,0.8942821621894836,176.08473805018502,0.9941698908805847,177.74171010738348,0.9978870749473572,177.66752652295096,0.9925642013549805,179.2039773256018,0.9961666464805603
0.0,132.52029598895672,0.5995993614196777,3.55252306958734,0.9905624389648438,88.87883123998596,0.8098015189170837,173.53048061949227,0.9804485440254211,167.514546510323,0.976816713809967,178.58523441456975,0.9951768517494202,172.1930095223794,0.9881464838981628,173.49458609376444,0.995080292224884
0.0,171.79152109089,0.5946214199066162,19.94481679695748,0.9899324774742126,87.57268895930315,0.7241224646568298,167.93084068024396,0.9273712038993835,176.12743514523706,0.9936121106147766,177.89693621965577,0.9983043670654297,179.01049369313654,0.9918487668037415,179.80434541820594,0.9964726567268372
0.0,128.58791871789836,0.6164558529853821,1.999444166249227,0.9918755888938904,96.87007074652556,0.8506419658660889,173.00951116573503,0.9838001728057861,162.52486490972316,0.9803786277770996,179.3474962106176,0.9956488609313965,169.82072454087404,0.9896404147148132,173.34218742952774,0.9954931735992432
0.0,174.90075574278129,0.6119161248207092,19.231598792488704,0.9896728992462158,80.93736738230183,0.7566950917243958,164.90268943383637,0.9272280335426331,175.945838873618,0.9944331049919128,178.60948419708794,0.9982683062553406,177.97737335310347,0.9914044737815857,179.67096389934034,0.995966911315918
0.0,126.73232824708495,0.6320924162864685,1.010838594766747,0.9919283986091614,94.60916656527634,0.862384021282196,171.25270161119087,0.9853810667991638,159.0809428718942,0.9803056716918945,178.2176038887953,0.995527982711792,167.9167549245187,0.9899185299873352,173.17689037816322,0.9956123232841492
0.0,116.85116174421265,0.5684718489646912,0.9462574226831737,0.9937545657157898,97.9093372607006,0.7608048915863037,172.75316145557048,0.9847855567932129,159.93309740509702,0.978305995464325,179.63989652183693,0.997119665145874,172.47243712695536,0.9890733361244202,173.3309781549146,0.9963871836662292
0.0,177.10414320463295,0.6192211508750916,18.895338981446322,0.988511860370636,78.4598192040854,0.7702515721321106,163.55033199028404,0.9218597412109375,175.5395496023448,0.9946384429931641,178.93160234963372,0.9981206059455872,177.76722007997444,0.9910911917686462,179.85151033634511,0.9955177307128906
0.0,112.44974836110674,0.5686682462692261,2.5026518453015734,0.9937108159065247,97.29208886890343,0.772099494934082,175.06299737011867,0.9866954684257507,157.84197708715692,0.9737648963928223,179.29311862090037,0.9966304898262024,170.5419867909038,0.9872907996177673,172.69189963454303,0.9958779811859131
0.0,175.59913074028876,0.6230060458183289,18.019055305595163,0.9892134070396423,81.53790794637024,0.7871831059455872,165.3957551222585,0.9272370934486389,175.39071944763,0.9948253631591797,178.90371617374754,0.9981176257133484,178.07446640598758,0.9911558032035828,179.94990170284308,0.9953926205635071
0.0,115.53626252454222,0.5644456744194031,3.080726311155796,0.9935991168022156,99.29843720837606,0.7747187614440918,172.39604690595206,0.9865689873695374,159.0856720650244,0.9727275967597961,178.67138396905347,0.996490478515625,175.20167802146304,0.9868355393409729,173.83735734668545,0.9956755638122559
0.0,178.7341227932954,0.6343379020690918,17.861591548287528,0.9895270466804504,66.823103738083,0.8036100268363953,165.2059151124617,0.9331760406494141,175.23348252724162,0.9948983788490295,178.83360417014208,0.9981319308280945,178.0108142088153,0.990753710269928,179.91482296660644,0.995230495929718
0.0,116.93226235875196,0.585306704044342,3.0938741357966943,0.9939932823181152,96.57683852154057,0.8131468892097473,169.8301751257167,0.9875504374504089,161.20264423341325,0.9770293235778809,178.97789636749621,0.9966562390327454,178.7540832391095,0.987395703792572,174.63987818881407,0.9954944252967834
0.0,179.4059220589863,0.6471554636955261,17.500896794891986,0.9881938099861145,86.22069908354757,0.8316354751586914,164.90531360732842,0.9275022149085999,174.79087047280487,0.9956066608428955,178.79551545882708,0.9980154633522034,177.88404384010917,0.9914008975028992,179.3490794285184,0.9949312210083008
0.0,124.91395298867374,0.622706949710846,3.7272185529613533,0.9930608868598938,109.69297704607592,0.8623960614204407,165.00693932026286,0.9867227673530579,161.67211733195865,0.9810991287231445,177.91542670150045,0.9959452748298645,179.64853361571434,0.9880550503730774,177.12112245269995,0.9949265122413635
0.0,176.472650032253,0.6489768028259277,17.864269309071194,0.9849586486816406,70.63681074869426,0.8236856460571289,161.90913921328777,0.9124700427055359,174.33539261717146,0.9955247044563293,178.91643964438745,0.9978005886077881,178.0535792311327,0.9920692443847656,179.14989101691788,0.9950700402259827
0.0,175.4095817324582,0.6535477042198181,17.751898784588416,0.987341582775116,77.95398085090352,0.8390731811523438,162.30822493072336,0.9272406697273254,173.4548050495603,0.995685338973999,178.96768153183646,0.998007595539093,177.7772779732497,0.9923980236053467,179.15474906486293,0.9954356551170349
0.0,129.48149105804126,0.6185754537582397,2.50203477431769,0.9926649928092957,105.53595750804593,0.8495166897773743,163.38539481255603,0.9852962493896484,165.81781112369652,0.9810914397239685,178.63164080722112,0.9959335327148438,177.22738289513188,0.9880903363227844,178.7139552685508,0.9949448704719543
